folder,Filename,ID,Case,Status,Site,Grey_patch,x,y,R,G,B,h,s,v,l_lab,a_lab,b_lab
linear,Lab_P9090019,5,Uncased,Preserved,Lab,G5,1817,857,7684.0,7909.0,9068.0,230.2457275390625,0.15262451767921448,0.13836881518363953,11.602783203125,1.046875,-3.078125
linear,Lab_P9090019,5,Uncased,Preserved,Lab,G5,1829,889,7069.0,6673.0,7340.0,275.62176513671875,0.09087178111076355,0.1120012179017067,9.515380859375,1.46875,-1.40625
linear,Lab_P9090019,5,Uncased,Preserved,Lab,G5,1825,860,7333.0,7478.0,9383.0,235.756103515625,0.21848009526729584,0.143175408244133,11.004638671875,1.9375,-5.09375
linear,Lab_P9090019,5,Uncased,Preserved,Lab,G5,1829,864,6607.0,7241.0,9209.0,225.38052368164062,0.2825494706630707,0.14052033424377441,10.302734375,1.09375,-5.4375
linear,Lab_P9090019,5,Uncased,Preserved,Lab,G5,1808,896,6491.0,6347.0,7891.0,245.59584045410156,0.19566579163074493,0.12040894478559494,8.770751953125,1.9375,-4.03125
linear,Lab_P9090019,5,Uncased,Preserved,Lab,G5,1839,895,5869.0,6085.0,7712.0,232.968017578125,0.23897799849510193,0.11767757683992386,8.154296875,1.421875,-4.609375
linear,Lab_P9090019,5,Uncased,Preserved,Lab,G5,1839,874,7067.0,6891.0,8832.0,245.4404754638672,0.21976885199546814,0.13476768136024475,9.942626953125,2.75,-5.234375
linear,Lab_P9090019,5,Uncased,Preserved,Lab,G5,1840,868,7265.0,6824.0,8567.0,255.18064880371094,0.20345495641231537,0.13072404265403748,9.92431640625,2.53125,-4.140625
linear,Lab_P9090019,5,Uncased,Preserved,Lab,G5,1837,856,6691.0,7396.0,8168.0,211.36102294921875,0.18082743883132935,0.12463568896055222,10.3515625,-0.25,-2.421875
linear,Lab_P9090019,5,Uncased,Preserved,Lab,G5,1843,851,7059.0,7346.0,9028.0,231.2544708251953,0.21809902787208557,0.13775844871997833,10.662841796875,1.4375,-4.515625
linear,Lab_P9090019,5,Uncased,Preserved,Lab,G5,1836,881,6614.0,6611.0,7247.0,240.2830047607422,0.08776029944419861,0.1105821281671524,9.088134765625,0.765625,-1.6875
linear,Lab_P9090019,5,Uncased,Preserved,Lab,G5,1852,849,6843.0,7349.0,8185.0,217.37718200683594,0.16395831108093262,0.12489509582519531,10.406494140625,-0.03125,-2.328125
linear,Lab_P9090019,5,Uncased,Preserved,Lab,G5,1813,883,6817.0,7462.0,8454.0,216.35931396484375,0.193635955452919,0.1289997696876526,10.64453125,0.03125,-3.078125
linear,Lab_P9090019,5,Uncased,Preserved,Lab,G5,1823,858,6866.0,7641.0,9104.0,219.22259521484375,0.24582575261592865,0.13891813158988953,10.931396484375,0.421875,-4.484375
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G0,2408,1376,19800.0,21163.0,22359.0,208.04232788085938,0.11445051431655884,0.34117648005485535,34.63134765625,-1.109375,-3.359375
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G0,2422,1387,19027.0,21356.0,22595.0,200.83529663085938,0.15791098773479462,0.3447776138782501,34.5703125,-2.328125,-4.109375
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G0,2431,1424,19907.0,21064.0,23288.0,219.4676513671875,0.14518198370933533,0.35535210371017456,34.6435546875,0.21875,-5.53125
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G0,2387,1423,20630.0,21933.0,23097.0,208.30978393554688,0.10681035369634628,0.3524376153945923,35.9375,-0.921875,-3.28125
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G0,2392,1386,20103.0,20053.0,22786.0,241.09767150878906,0.11994200199842453,0.34769207239151,33.465576171875,2.734375,-6.328125
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G0,2406,1406,21103.0,21272.0,23244.0,235.26393127441406,0.09210977703332901,0.35468071699142456,35.333251953125,1.3125,-4.46875
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G0,2420,1401,19875.0,20248.0,24354.0,235.00335693359375,0.1839122325181961,0.37161821126937866,33.89892578125,3.203125,-9.46875
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G0,2426,1421,20504.0,20462.0,23776.0,240.76039123535156,0.1393842101097107,0.3627985119819641,34.16748046875,3.1875,-7.46875
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G0,2386,1415,21031.0,20831.0,22685.0,246.47242736816406,0.08172794431447983,0.3461509048938751,34.661865234375,2.078125,-4.203125
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G0,2418,1412,20798.0,21122.0,23044.0,231.34461975097656,0.09746572375297546,0.3516288995742798,35.076904296875,1.125,-4.546875
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G0,2396,1417,19918.0,20418.0,22785.0,229.53611755371094,0.1258283257484436,0.3476768136024475,33.82568359375,1.40625,-5.796875
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G0,2410,1390,19813.0,21511.0,24035.0,215.8693084716797,0.17566043138504028,0.3667505979537964,35.31494140625,-0.453125,-6.40625
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G0,2384,1385,21340.0,20244.0,23321.0,261.3714294433594,0.13194112479686737,0.35585564374923706,34.246826171875,4.3125,-6.375
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G0,2433,1392,19099.0,20486.0,22472.0,215.32766723632812,0.15009789168834686,0.34290075302124023,33.6669921875,-0.421875,-5.109375
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G0,2385,1421,19999.0,21823.0,23639.0,209.93414306640625,0.15398281812667847,0.3607080280780792,35.64453125,-1.078125,-4.96875
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G0,2432,1403,19048.0,20388.0,23602.0,222.34523010253906,0.19294963777065277,0.36014342308044434,33.636474609375,0.84375,-8.0
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G0,2420,1387,19358.0,21452.0,23112.0,206.53175354003906,0.1624264419078827,0.3526665270328522,34.918212890625,-1.5625,-4.828125
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G0,2394,1399,20566.0,20631.0,23579.0,238.70562744140625,0.12778310477733612,0.35979247093200684,34.4482421875,2.453125,-6.734375
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G0,2415,1418,20580.0,21265.0,22187.0,214.42453002929688,0.07242973148822784,0.33855190873146057,35.015869140625,-0.390625,-2.4375
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G0,2424,1418,19909.0,20330.0,22630.0,230.71669006347656,0.12023855745792389,0.3453116714954376,33.642578125,1.46875,-5.453125
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G0,2408,1420,19644.0,20440.0,23287.0,226.8899383544922,0.15643920004367828,0.35533684492111206,33.795166015625,1.40625,-6.796875
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G0,2409,1390,19381.0,21511.0,24201.0,213.4855194091797,0.19916528463363647,0.3692835867404938,35.2294921875,-0.765625,-7.1875
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G0,2411,1398,21501.0,20441.0,23581.0,260.2547302246094,0.13315796852111816,0.35982298851013184,34.478759765625,4.421875,-6.65625
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G0,2403,1404,19756.0,20761.0,24592.0,227.53103637695312,0.19664926826953888,0.37524986267089844,34.490966796875,2.015625,-9.21875
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G0,2431,1406,19224.0,20940.0,22055.0,203.6313018798828,0.12836086750030518,0.3365377187728882,34.124755859375,-1.5,-3.5
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G1,2399,1305,6373.0,7171.0,8734.0,219.72052001953125,0.2703225910663605,0.13327229022979736,10.125732421875,0.203125,-4.609375
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G1,2429,1320,6759.0,7582.0,8482.0,211.3408203125,0.2031359225511551,0.12942703068256378,10.772705078125,-0.546875,-2.890625
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G1,2426,1300,7590.0,7423.0,8364.0,250.6481475830078,0.11250590533018112,0.1276264637708664,10.931396484375,1.21875,-2.25
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G1,2397,1283,6132.0,6893.0,8367.0,219.570556640625,0.2671205699443817,0.1276722401380539,9.417724609375,0.40625,-4.578125
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G1,2395,1286,6522.0,7394.0,8128.0,207.42233276367188,0.19758838415145874,0.12402532994747162,10.247802734375,-0.703125,-2.578125
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G1,2404,1286,6433.0,7240.0,8587.0,217.52098083496094,0.2508440613746643,0.13102921843528748,10.15625,0.265625,-4.1875
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G1,2419,1320,6198.0,7178.0,8954.0,218.664794921875,0.30779510736465454,0.13662928342819214,10.101318359375,0.140625,-5.03125
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G1,2395,1319,6853.0,6884.0,8820.0,239.0543975830078,0.223015695810318,0.13458457589149475,9.808349609375,2.171875,-5.078125
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G1,2417,1308,7286.0,7379.0,8486.0,235.3500213623047,0.1414092779159546,0.12948806583881378,10.626220703125,1.0625,-3.09375
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G1,2416,1278,6657.0,6947.0,8210.0,228.79592895507812,0.1891593635082245,0.1252765655517578,9.8388671875,0.96875,-3.5625
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G1,2389,1312,7446.0,7125.0,8652.0,252.61289978027344,0.17649078369140625,0.13202105462551117,10.406494140625,2.390625,-3.78125
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G1,2385,1300,6836.0,7052.0,8556.0,232.4651641845703,0.20102834701538086,0.13055619597434998,10.113525390625,1.140625,-3.875
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G1,2432,1294,6244.0,7157.0,9103.0,220.83949279785156,0.31407201290130615,0.13890287280082703,9.967041015625,0.828125,-5.96875
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G1,2400,1296,6459.0,6982.0,8944.0,227.37228393554688,0.27783966064453125,0.13647669553756714,9.844970703125,1.3125,-5.390625
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G1,2402,1317,6667.0,6982.0,7837.0,223.8462677001953,0.14929169416427612,0.11958495527505875,9.77783203125,0.578125,-2.53125
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G1,2395,1302,7235.0,7337.0,8511.0,235.20379638671875,0.14992350339889526,0.12986953556537628,10.626220703125,1.0625,-3.09375
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G1,2428,1314,6905.0,7537.0,8856.0,220.5638885498047,0.22030238807201385,0.13513389229774475,10.711669921875,0.484375,-4.078125
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G1,2401,1320,7410.0,7039.0,8984.0,251.44468688964844,0.21649576723575592,0.13708704710006714,10.418701171875,2.59375,-4.875
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G1,2389,1324,7326.0,8055.0,8526.0,203.55023193359375,0.14074580371379852,0.13009841740131378,11.5478515625,-0.546875,-1.703125
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G1,2406,1297,6574.0,7280.0,8317.0,215.69717407226562,0.20957058668136597,0.1269092857837677,10.137939453125,0.015625,-3.109375
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G1,2412,1291,7517.0,6863.0,8344.0,266.4954833984375,0.1774926334619522,0.1273212730884552,10.009765625,2.828125,-3.625
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G1,2419,1300,6878.0,7327.0,8546.0,223.8489990234375,0.19517889618873596,0.13040360808372498,10.467529296875,0.40625,-3.34375
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G1,2396,1287,6746.0,7210.0,8424.0,223.40890502929688,0.19919262826442719,0.1285420060157776,10.21728515625,0.390625,-3.359375
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G1,2424,1309,6612.0,7363.0,9330.0,223.42169189453125,0.2913180887699127,0.1423666775226593,10.504150390625,0.875,-5.515625
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G1,2424,1300,7249.0,6910.0,8241.0,255.2816619873047,0.16150939464569092,0.1257496029138565,10.052490234375,1.875,-3.203125
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G2,2429,1199,4963.0,5834.0,6323.0,201.57376098632812,0.21508754789829254,0.09648279845714569,7.275390625,-0.984375,-1.78125
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G2,2404,1198,4110.0,4691.0,5752.0,218.76988220214844,0.2854655981063843,0.08776989579200745,5.48095703125,0.0625,-2.734375
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G2,2401,1214,4532.0,4993.0,6584.0,226.52052307128906,0.31166425347328186,0.10046540200710297,6.2255859375,0.625,-4.109375
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G2,2423,1193,5205.0,4994.0,6234.0,250.20962524414062,0.1989089697599411,0.0951247438788414,6.396484375,1.21875,-2.671875
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G2,2425,1215,4085.0,4956.0,6075.0,213.73880004882812,0.3275716304779053,0.09269855916500092,5.816650390625,-0.40625,-3.25
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G2,2425,1192,3987.0,5249.0,5945.0,201.3280487060547,0.3293519914150238,0.09071488678455353,6.2744140625,-1.484375,-2.25
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G2,2406,1227,4763.0,5298.0,6582.0,222.35301208496094,0.2763594388961792,0.10043488442897797,6.640625,0.390625,-3.484375
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G2,2407,1182,4192.0,5096.0,5694.0,203.88833618164062,0.26378607749938965,0.08688487112522125,5.95703125,-0.921875,-2.046875
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G2,2409,1191,4268.0,5633.0,6334.0,200.3583221435547,0.3261758089065552,0.09665064513683319,6.884765625,-1.71875,-2.390625
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G2,2409,1185,4604.0,5371.0,5892.0,204.27040100097656,0.21860118210315704,0.08990615606307983,6.4453125,-0.703125,-1.96875
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G2,2420,1206,4418.0,5132.0,6215.0,216.16036987304688,0.2891387939453125,0.0948348194360733,6.2744140625,-0.359375,-2.890625
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G2,2396,1207,4395.0,5015.0,6312.0,220.59474182128906,0.3037068545818329,0.0963149443268776,6.14013671875,0.109375,-3.46875
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G2,2443,1212,4667.0,5237.0,5784.0,209.38247680664062,0.19311869144439697,0.08825818449258804,6.3232421875,-0.28125,-1.828125
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G2,2417,1216,4347.0,5552.0,5441.0,174.47265625,0.2170386165380478,0.08471809327602386,6.60400390625,-2.21875,-0.4375
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G2,2397,1190,3403.0,4693.0,5802.0,207.73666381835938,0.4134775400161743,0.08853284269571304,5.303955078125,-0.71875,-3.359375
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G2,2443,1206,4288.0,5109.0,5801.0,207.44232177734375,0.2608167231082916,0.08851758390665054,6.01806640625,-0.59375,-2.28125
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G2,2403,1186,4736.0,4696.0,6562.0,241.28616333007812,0.28436416387557983,0.10012970119714737,5.84716796875,2.015625,-4.65625
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G2,2397,1225,4555.0,5276.0,6299.0,215.195068359375,0.2768690288066864,0.0961165800690651,6.500244140625,-0.328125,-2.9375
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G2,2425,1208,4386.0,4985.0,6100.0,219.03160095214844,0.2809832692146301,0.09308003634214401,5.938720703125,0.171875,-3.046875
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G2,2435,1187,4578.0,5499.0,6562.0,212.14727783203125,0.30234649777412415,0.10012970119714737,6.70166015625,-0.359375,-3.40625
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G2,2425,1182,5017.0,5145.0,5948.0,231.75086975097656,0.1565229892730713,0.09076066315174103,6.475830078125,0.46875,-1.90625
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G2,2426,1201,4750.0,5278.0,6495.0,221.84535217285156,0.26866790652275085,0.09910734742879868,6.6162109375,0.234375,-3.140625
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G2,2432,1215,5005.0,5068.0,7158.0,238.24432373046875,0.30078205466270447,0.10922408103942871,6.500244140625,2.0625,-5.21875
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G2,2421,1227,4267.0,4958.0,5520.0,206.91162109375,0.22699250280857086,0.08422980457544327,5.828857421875,-0.5,-1.90625
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G2,2436,1191,5255.0,4870.0,5976.0,260.88592529296875,0.18507342040538788,0.09118791669607162,6.256103515625,1.53125,-2.21875
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G3,2424,1091,3391.0,3804.0,4243.0,210.91575622558594,0.20080098509788513,0.06474403291940689,4.144287109375,-0.09375,-1.09375
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G3,2435,1093,3030.0,3843.0,4389.0,204.10617065429688,0.309637188911438,0.06697184592485428,4.1748046875,-0.65625,-1.40625
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G3,2397,1080,2776.0,3879.0,4348.0,197.90098571777344,0.3615448772907257,0.06634622812271118,4.08935546875,-1.0625,-1.203125
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G3,2423,1088,3378.0,3721.0,4846.0,225.98098754882812,0.30292972922325134,0.07394521683454514,4.21142578125,0.359375,-2.328125
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G3,2401,1088,3829.0,4158.0,4930.0,222.0709686279297,0.22332623600959778,0.07522697746753693,4.656982421875,0.234375,-1.984375
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G3,2432,1100,3686.0,3669.0,4774.0,240.92306518554688,0.23146170377731323,0.07284656912088394,4.16259765625,0.875,-2.375
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G3,2417,1097,3196.0,3466.0,4339.0,225.82687377929688,0.2634243071079254,0.06620889902114868,3.857421875,0.0625,-1.53125
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G3,2413,1107,3375.0,4017.0,4461.0,204.5306396484375,0.24344271421432495,0.06807049363851547,4.38232421875,-0.4375,-1.078125
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G3,2406,1108,3003.0,3909.0,4956.0,212.166015625,0.3940671682357788,0.07562371343374252,4.23583984375,-0.203125,-2.625
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G3,2440,1076,3351.0,4071.0,4680.0,207.4945526123047,0.28397390246391296,0.07141222059726715,4.412841796875,-0.203125,-1.6875
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G3,2400,1082,3352.0,4073.0,4513.0,202.7392578125,0.25725632905960083,0.06886396557092667,4.400634765625,-0.328125,-1.390625
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G3,2405,1095,3687.0,4034.0,4322.0,207.21299743652344,0.14692246913909912,0.06594949215650558,4.43115234375,-0.25,-0.671875
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G3,2406,1110,3130.0,3593.0,4696.0,222.2606201171875,0.3334747552871704,0.07165636867284775,4.01611328125,0.171875,-2.28125
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G3,2412,1115,3469.0,3673.0,4799.0,230.7970428466797,0.27714061737060547,0.07322804629802704,4.132080078125,0.734375,-2.4375
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G3,2407,1121,3731.0,4419.0,4722.0,198.34544372558594,0.2098684012889862,0.07205310463905334,4.937744140625,-0.640625,-0.921875
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G3,2433,1092,3330.0,3877.0,4539.0,212.85377502441406,0.26635777950286865,0.06926070153713226,4.28466796875,-0.09375,-1.546875
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G3,2438,1074,3251.0,3683.0,5186.0,226.60470581054688,0.37311938405036926,0.0791332870721817,4.11376953125,0.765625,-3.453125
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G3,2403,1095,3613.0,3708.0,4514.0,233.6737518310547,0.19960087537765503,0.06887922435998917,4.132080078125,0.65625,-1.765625
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G3,2442,1096,3314.0,4334.0,4723.0,196.56520080566406,0.29832687973976135,0.07206836342811584,4.65087890625,-0.90625,-1.359375
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G3,2412,1096,3454.0,3705.0,4660.0,227.51251220703125,0.25879788398742676,0.07110704481601715,4.11376953125,0.609375,-2.125
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G3,2394,1094,3338.0,3987.0,4607.0,209.3146209716797,0.2754499316215515,0.07029831409454346,4.412841796875,-0.203125,-1.6875
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G3,2405,1094,3517.0,4069.0,4513.0,206.74725341796875,0.2206953763961792,0.06886396557092667,4.43115234375,-0.171875,-1.34375
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G3,2428,1074,3298.0,4065.0,4514.0,202.15484619140625,0.26938366889953613,0.06887922435998917,4.364013671875,-0.46875,-1.4375
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G3,2406,1100,3514.0,3906.0,4989.0,224.0543212890625,0.2956499457359314,0.07612726092338562,4.3701171875,0.390625,-2.421875
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G3,2405,1096,3768.0,3866.0,4414.0,230.89794921875,0.14635223150253296,0.06735332310199738,4.3701171875,0.234375,-1.09375
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G4,2416,976,3061.0,3327.0,3864.0,220.12472534179688,0.20781536400318146,0.05896086245775223,3.67431640625,-0.125,-1.0
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G4,2397,1009,2798.0,3247.0,3870.0,214.8695831298828,0.2770020365715027,0.05905241519212723,3.497314453125,-0.203125,-1.265625
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G4,2427,1001,3253.0,2957.0,3631.0,266.3498229980469,0.1856233924627304,0.05540550872683525,3.387451171875,0.6875,-0.953125
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G4,2411,974,2728.0,3089.0,3886.0,221.29547119140625,0.29799216985702515,0.059296559542417526,3.387451171875,0.03125,-1.4375
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G4,2401,1001,2700.0,3228.0,4115.0,217.61143493652344,0.34386327862739563,0.0627908781170845,3.521728515625,-0.046875,-1.703125
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G4,2410,1021,2850.0,3042.0,3329.0,215.95028686523438,0.1438867151737213,0.05079728364944458,3.265380859375,0.09375,-0.6875
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G4,2393,1004,2555.0,2970.0,3395.0,210.35740661621094,0.24742208421230316,0.051804378628730774,3.167724609375,-0.359375,-0.84375
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G4,2399,974,2675.0,2933.0,3767.0,225.82427978515625,0.2898852527141571,0.05748073384165764,3.125,0.25,-1.59375
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G4,2392,991,2727.0,3256.0,3602.0,203.7260284423828,0.24292010068893433,0.054962996393442154,3.47900390625,-0.359375,-0.84375
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G4,2415,990,2268.0,3070.0,3524.0,201.68812561035156,0.3564123511314392,0.05377279222011566,3.22265625,-0.796875,-1.0
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G4,2420,1009,2693.0,3144.0,3261.0,192.35980224609375,0.1741793155670166,0.049759671092033386,3.33251953125,-0.359375,-0.375
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G4,2422,1015,3069.0,2556.0,3610.0,269.20281982421875,0.29196614027023315,0.05508507043123245,2.880859375,1.296875,-1.703125
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G4,2410,983,2886.0,3339.0,3991.0,215.4028778076172,0.2768724262714386,0.06089875474572182,3.656005859375,-0.203125,-1.265625
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G4,2432,972,3258.0,2982.0,3973.0,256.71026611328125,0.24943318963050842,0.06062409281730652,3.41796875,0.921875,-1.59375
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G4,2431,1003,2785.0,3553.0,3838.0,196.23963928222656,0.27436110377311707,0.05856412649154663,3.72314453125,-0.65625,-0.953125
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G4,2398,994,3170.0,2982.0,3919.0,252.038330078125,0.239091157913208,0.05980010703206062,3.375244140625,0.6875,-1.4375
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G4,2417,1018,3489.0,3272.0,3298.0,352.8113708496094,0.062195293605327606,0.053238727152347565,3.643798828125,0.296875,0.109375
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G4,2413,979,2857.0,3074.0,3730.0,225.08604431152344,0.23404772579669952,0.05691615119576454,3.411865234375,0.09375,-1.171875
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G4,2399,979,3013.0,3194.0,4108.0,230.08224487304688,0.26655253767967224,0.0626840591430664,3.47900390625,0.484375,-1.75
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G4,2390,1008,2912.0,3450.0,3769.0,202.3340606689453,0.22738081216812134,0.05751125514507294,3.631591796875,-0.359375,-0.84375
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G4,2389,1005,3385.0,3157.0,3677.0,266.30731201171875,0.14141936600208282,0.056107424199581146,3.533935546875,0.609375,-0.75
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G4,2435,981,2620.0,3375.0,3738.0,199.48150634765625,0.29908978939056396,0.05703822523355484,3.564453125,-0.65625,-0.953125
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G4,2422,985,2887.0,3150.0,4097.0,226.95875549316406,0.2953374981880188,0.0625162124633789,3.4423828125,0.328125,-1.8125
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G4,2387,999,3032.0,3072.0,4121.0,237.79617309570312,0.26425573229789734,0.0628824308514595,3.47900390625,0.484375,-1.75
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G4,2395,977,3069.0,3235.0,4268.0,231.69313049316406,0.28092727065086365,0.06512550264596939,3.60107421875,0.359375,-1.90625
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G5,2374,883,2677.0,2705.0,3728.0,238.4015350341797,0.28192001581192017,0.05688563361763954,3.01513671875,0.484375,-1.75
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G5,2404,884,2869.0,3057.0,3617.0,224.91993713378906,0.20680078864097595,0.05519188195466995,3.289794921875,0.25,-1.109375
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G5,2376,905,2892.0,2976.0,2921.0,140.71240234375,0.028225712478160858,0.045410849153995514,3.22265625,-0.21875,0.15625
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G5,2416,880,2567.0,2742.0,3340.0,226.4167022705078,0.231436625123024,0.05096513405442238,2.978515625,0.25,-1.109375
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G5,2402,883,2871.0,2822.0,3255.0,246.7897186279297,0.13302579522132874,0.04966811463236809,3.143310546875,0.234375,-0.640625
linear,Lab_P9090019,6,Uncased,Preserved,Lab,G5,2403,885,3103.0,2922.0,3349.0,265.43280029296875,0.12750039994716644,0.05110246315598488,3.22265625,0.609375,-0.75
